va,vb,exp,sim,sign_error,exp_error,man_error
8422,cdf8,162b,162a,False,0,1
af72,6c4d,e001,e000,False,0,1
615d,d770,fc00,fcfc,False,0,-252
f021,9afe,4f38,4f37,False,0,1
6524,89e3,b391,b390,False,0,1
b738,867d,02ed,0000,False,0,749
f867,ae66,6b0b,6b0a,False,0,1
5268,9fe8,b655,b654,False,0,1
5109,1f4e,3499,3498,False,0,1
0271,d7c0,9cbb,9e3d,False,0,-386
913a,6563,bb0a,bb09,False,0,1
17d9,befc,9ada,9ad9,False,0,1
0394,1ed3,0006,0000,False,0,6
242a,23f8,0c26,0c25,False,0,1
45ac,3ab3,44c0,44bf,False,0,1
ed7c,838c,34dd,352c,False,0,-79
0447,c731,8fb1,8fb0,False,0,1
a910,2d60,9ace,9acd,False,0,1
5815,2357,3f7e,3f7d,False,0,1
85dd,b87e,034b,0295,False,0,182
b512,12dd,8c5a,8c59,False,0,1
9090,5b28,b015,b014,False,0,1
e3be,8467,2c43,2c42,False,0,1
37d0,5ab2,568a,5689,False,0,1
972a,cb7c,26b4,26b3,False,0,1
08c9,8d10,8001,8000,False,0,1
1cc8,0364,0004,0000,False,0,4
6dd5,24c4,56f3,56f2,False,0,1
ac95,029d,8030,8000,False,0,48
1e14,68b6,4b29,4b28,False,0,1
2350,05c0,0015,0000,False,0,21
b858,9def,1a72,1a71,False,0,1
2bdd,6510,54fa,54f9,False,0,1
9f38,5d90,c105,c104,False,0,1
9801,18d0,804d,8000,False,0,77
36f0,c5ea,c121,c120,False,0,1
955a,129e,8012,8000,False,0,18
0196,a927,8010,8000,False,0,16
c2d1,6b7b,f260,f25f,False,0,1
8331,288b,801d,8000,False,0,29
189c,411f,1de7,1de6,False,0,1
a64f,cffc,3a4c,3a4b,False,0,1
1b00,9496,8040,8000,False,0,64
4fbe,1942,2d17,2d16,False,0,1
76b2,a6cf,e1b3,e1b2,False,0,1
a982,3a5c,a861,a860,False,0,1
2104,1841,0155,0000,False,0,341
052e,9eee,8009,8000,False,0,9
3ed1,f011,f2ee,f2ed,False,0,1
dfe9,a6fc,4ae8,4ae7,False,0,1
9d05,da50,3bec,3beb,False,0,1
189e,856f,8003,8000,False,0,3
9bad,9390,003a,0000,False,0,58
2f2d,4440,37a0,379f,False,0,1
3c6b,817e,81a6,8210,False,0,-106
1a8d,9bb2,80ca,8000,False,0,202
1cbd,973d,8089,8000,False,0,137
a408,745a,dc63,dc62,False,0,1
871a,5970,a4d4,a4d3,False,0,1
ae6b,37ee,aa5d,aa5c,False,0,1
4858,8254,8d0e,8edf,False,0,-465
e70d,4cb0,f822,f821,False,0,1
4b0e,c38a,d2a6,d2a5,False,0,1
9cb2,0966,800d,8000,False,0,13
ddac,02d8,a408,a4da,False,0,-210
c9b1,a326,3116,3115,False,0,1
0e2a,2544,0082,0000,False,0,130
0b60,9b10,800d,8000,False,0,13
9c9d,da00,3aec,3aeb,False,0,1
65b4,4fd4,7995,7994,False,0,1
1d72,9924,80e0,8000,False,0,224
a3b8,6773,cf30,cf2f,False,0,1
e587,11ee,bc19,bc18,False,0,1
6ab4,878b,b652,b651,False,0,1
1535,502e,2971,2970,False,0,1
c720,938a,1eb7,1eb6,False,0,1
891f,6776,b4c7,b4c6,False,0,1
ad19,231f,948a,9489,False,0,1
8f11,0665,8001,8000,False,0,1
b441,7311,eb84,eb83,False,0,1
acb3,e2e0,540a,5409,False,0,1
9da6,e376,4545,4544,False,0,1
acbe,2665,9795,9794,False,0,1
43eb,21e3,29d4,29d3,False,0,1
5810,58be,74d1,74d0,False,0,1
dd68,d4aa,764e,764d,False,0,1
1376,a18a,80a5,8000,False,0,165
3329,b473,abf7,abf6,False,0,1
2296,5b9c,4244,4243,False,0,1
f477,23d6,dc60,dc5f,False,0,1
3f72,1338,16b8,16b7,False,0,1
1228,d3b2,a9ec,a9eb,False,0,1
b025,082f,8115,8000,False,0,277
3a17,dbb2,d9dc,d9db,False,0,1
d274,4c7f,e341,e340,False,0,1
e160,20fc,c6b3,c6b2,False,0,1
f114,b73e,6c99,6c98,False,0,1
4708,5dfa,6941,6940,False,0,1
4117,dba3,e0dc,e0db,False,0,1
a480,d8fd,419d,419c,False,0,1
b1c5,057d,80fd,8000,False,0,253
9daf,76e5,d8e6,d8e5,False,0,1
5774,123c,2dcf,2dce,False,0,1
6797,8420,afd4,afd3,False,0,1
d0d5,5b61,f075,f074,False,0,1
c56e,3388,bd1d,bd1c,False,0,1
1aa0,3354,1212,1211,False,0,1
159e,0485,0002,0000,False,0,2
bfb3,5080,d455,d454,False,0,1
9280,995c,0023,0000,False,0,35
3a19,04b5,0396,032c,False,0,106
3738,19f9,1564,1563,False,0,1
f366,ca66,7c00,01ea,False,31,-490
9f88,6690,ca2e,ca2d,False,0,1
e645,b740,61af,61ae,False,0,1
55e0,3cd1,5713,5712,False,0,1
d604,4c8e,e6da,e6d9,False,0,1
68e0,d10b,fc00,fe25,False,0,-549
858f,0fdd,8001,8000,False,0,1
bd98,5ce4,ded7,ded6,False,0,1
fa7d,08fc,c80b,c80a,False,0,1
d07d,25a6,ba57,ba56,False,0,1
b3f2,2dcf,a5c5,a5c4,False,0,1
9fec,9e10,0300,0000,False,0,768
9144,8459,0001,0000,False,0,1
2166,29e6,0ff6,0ff5,False,0,1
0cb9,9022,8002,8000,False,0,2
4796,9e0b,a9bb,a9ba,False,0,1
a438,6a42,d29a,d299,False,0,1
b4fa,1eeb,984e,984d,False,0,1
f06a,14c0,c93e,c93d,False,0,1
da3f,3abe,d944,d943,False,0,1
8563,c4d2,0e7e,0e7d,False,0,1
77d6,c780,fc00,8358,False,31,-856
958c,994a,003b,0000,False,0,59
6b6a,0008,176a,2f78,False,-6,-14
aea4,d5a2,48ad,48ac,False,0,1
2d88,cffb,c185,c184,False,0,1
e1a3,c48d,6a6a,6a69,False,0,1
9d18,96c0,008a,0000,False,0,138
4d30,b4a8,c60a,c609,False,0,1
65b0,a020,c9de,c9dd,False,0,1
985e,8c35,0009,0000,False,0,9
ae94,3820,aac9,aac8,False,0,1
c9b3,ad0e,3b34,3b33,False,0,1
0452,379a,020d,0000,False,0,525
e3c8,3f74,e740,e73f,False,0,1
31b0,a3bf,9982,9981,False,0,1
03e8,d97b,a15a,a16a,False,0,-16
968e,6307,bdc2,bdc1,False,0,1
ab7c,9340,0364,0000,False,0,868
cc60,9329,23d5,23d4,False,0,1
86fe,cae3,1605,1604,False,0,1
2855,0754,003f,0000,False,0,63
29c0,c3a1,b17c,b17b,False,0,1
1f18,a963,8cc7,8cc6,False,0,1
e8f4,3839,e53b,e53a,False,0,1
42a1,2167,287a,2879,False,0,1
a706,27c0,92ce,92cd,False,0,1
28f3,cc3e,b940,b93f,False,0,1
b634,5180,cc44,cc43,False,0,1
10f0,24b7,00ba,0000,False,0,186
4575,2c34,35bc,35bb,False,0,1
82fa,b016,0061,0000,False,0,97
dd35,d2a0,7450,744f,False,0,1
727f,ba08,f0e6,f0e5,False,0,1
60ab,3040,54f6,54f5,False,0,1
75b8,c2ca,fc00,fcda,False,0,-218
c81a,1448,a064,a063,False,0,1
59a3,6000,7c00,7da3,False,0,-419
f914,8989,4707,4706,False,0,1
9ac8,e21c,412e,412d,False,0,1
3b10,94fa,9465,9464,False,0,1
e50b,d352,7c00,7c9d,False,0,-157
1b10,0918,0009,0000,False,0,9
a138,88ff,001a,0000,False,0,26
d151,baa7,506c,506b,False,0,1
26ff,5f79,4a89,4a88,False,0,1
70c9,064e,3b8b,3b8a,False,0,1
d7fa,cdc7,69c3,69c2,False,0,1
975a,951f,0026,0000,False,0,38
882c,2bcd,8082,8000,False,0,130
2b09,0b54,00ce,0000,False,0,206
d92a,561e,f3e6,f3e5,False,0,1
15f3,01ca,0001,0000,False,0,1
2e48,8b75,8177,8000,False,0,375
d346,9dfc,3571,3570,False,0,1
4b9c,735e,7c00,0301,False,31,-769
d3b0,d640,6e02,6e01,False,0,1
15d2,8be7,8006,8000,False,0,6
7001,baeb,eeed,eeec,False,0,1
adb3,0844,80c2,8000,False,0,194
fb4a,4130,fc00,80b9,False,31,-185
5841,ae93,cafe,cafd,False,0,1
1ed1,a40f,86eb,86ea,False,0,1
6100,13d3,38e4,38e3,False,0,1
59f7,0051,138d,1e6f,False,-3,286
f039,cb18,7c00,7f7d,False,0,-893
80d4,6810,a6ba,ace7,False,-2,467
f3e3,0f4a,c730,c72f,False,0,1
a94c,eed0,5c83,5c82,False,0,1
1076,9082,8005,8000,False,0,5
a107,4c97,b1c5,b1c4,False,0,1
5106,9ad6,b04b,b04a,False,0,1
6f83,a09c,d454,d453,False,0,1
4001,4b28,4f2a,4f29,False,0,1
27c2,1546,028f,0000,False,0,655
a96e,e091,4e33,4e32,False,0,1
b4c7,e80a,60d3,60d2,False,0,1
afb4,864f,00c2,0000,False,0,194
9eb0,296e,8c8a,8c89,False,0,1
a544,56ce,c07b,c07a,False,0,1
a03f,ccbd,3108,3107,False,0,1
8f58,d5f9,297c,297b,False,0,1
7376,b9c4,f161,f160,False,0,1
c78f,4e84,da28,da27,False,0,1
112d,29a0,01d2,0000,False,0,466
aa6c,5163,c053,c052,False,0,1
f578,c7a2,7c00,0137,False,31,-311
eb0d,ce6b,7c00,7da8,False,0,-424
024f,6e5c,3357,3503,False,-1,596
d73b,8ee9,2a3f,2a3e,False,0,1
5a08,abf4,c9ff,c9fe,False,0,1
cdb4,354f,c792,c791,False,0,1
a660,ced1,396f,396e,False,0,1
1b4d,b5bc,953c,953b,False,0,1
f13d,c856,7c00,7dad,False,0,-429
a9d5,08ff,8075,8000,False,0,117
2ebc,5020,42f2,42f1,False,0,1
2fdf,bf1f,b302,b301,False,0,1
3d08,f99b,fb0d,fb0c,False,0,1
c4e1,bf57,487a,4879,False,0,1
0d9d,6f74,413b,413a,False,0,1
ab01,a7aa,16b6,16b5,False,0,1
9b50,8c40,0010,0000,False,0,16
d468,c1e9,5a83,5a82,False,0,1
275b,0903,004a,0000,False,0,74
7088,3dfe,72ca,72c9,False,0,1
1e32,318f,144e,144d,False,0,1
beb3,9964,1c84,1c83,False,0,1
ef32,0556,b8cd,b8cc,False,0,1
0c55,e6a9,b737,b736,False,0,1
8f99,2d21,826f,8000,False,0,623
867e,ccad,1797,1796,False,0,1
42a2,d240,d92f,d92e,False,0,1
f479,1146,c9e6,c9e5,False,0,1
cf60,e682,7a00,79ff,False,0,1
bba7,8bee,0b96,0b95,False,0,1
6598,3af3,64dc,64db,False,0,1
6b84,4e2f,7c00,7dcf,False,0,-463
b4e3,cc8a,458c,458b,False,0,1
24a4,c7f5,b09e,b09d,False,0,1
6522,39b5,6353,6352,False,0,1
96a0,4ab7,a590,a58f,False,0,1
e69d,a674,5156,5155,False,0,1
1e41,47e6,2a2d,2a2c,False,0,1
114a,eb1d,c0b4,c0b3,False,0,1
303b,9454,8894,8893,False,0,1
dcdf,4f10,f04d,f04c,False,0,1
c7d8,c6e3,52c1,52c0,False,0,1
3b77,1aa0,1a2f,1a2e,False,0,1
b9fc,e259,60c0,60bf,False,0,1
04e8,7076,3979,3978,False,0,1
8328,6570,ac4a,acdd,False,0,-147
45d2,0321,0c8e,0d2f,False,0,-161
873b,2b18,8067,8000,False,0,103
cb49,14bb,a44f,a44e,False,0,1
65a0,9d13,c723,c722,False,0,1
010e,c550,859a,8ab6,False,-1,-284
1c10,2425,0436,0435,False,0,1
3f14,c9de,cd31,cd30,False,0,1
db25,53b0,f2de,f2dd,False,0,1
3cb5,5064,512b,512a,False,0,1
530c,65a6,7c00,7cf9,False,0,-249
0347,4c88,136d,141f,False,-1,846
b850,ac58,28af,28ae,False,0,1
2950,97aa,8517,8516,False,0,1
13a8,130e,000e,0000,False,0,14
ac54,08d0,80a7,8000,False,0,167
9d9c,1d59,81e0,8000,False,0,480
b6ce,d220,4d36,4d35,False,0,1
8d08,12d8,8004,8000,False,0,4
d460,1d31,b5ae,b5ad,False,0,1
11d2,1660,0013,0000,False,0,19
5529,dbbd,f4fe,f4fd,False,0,1
87e5,a384,001e,0000,False,0,30
c288,24c8,abcf,abce,False,0,1
8fbc,376f,8b30,8b2f,False,0,1
2664,5758,41de,41dd,False,0,1
f607,a27c,5ce3,5ce2,False,0,1
97c9,bb98,1764,1763,False,0,1
5b32,b5e9,d551,d550,False,0,1
dd90,3a6a,dc76,dc75,False,0,1
ed44,2c1c,dd69,dd68,False,0,1
371c,5b7d,56a8,56a7,False,0,1
1edc,089b,0010,0000,False,0,16
8e2e,387c,8aee,8aed,False,0,1
eb26,c513,7489,7488,False,0,1
c8cd,e495,7180,717f,False,0,1
505e,1d9d,3221,3220,False,0,1
a296,36fe,9dc2,9dc1,False,0,1
bf10,6778,ea98,ea97,False,0,1
5d71,39d1,5bea,5be9,False,0,1
ed72,afcc,614f,614e,False,0,1
b11d,8f9d,04de,04dd,False,0,1
64d2,4ab9,740d,740c,False,0,1
3d84,db26,dcee,dced,False,0,1
9be4,e69a,4683,4682,False,0,1
5df6,cbee,ede9,ede8,False,0,1
b464,bc4f,34bb,34ba,False,0,1
2ef2,8405,8070,8000,False,0,112
4806,0678,1282,1281,False,0,1
66c5,98c2,c407,c406,False,0,1
16d6,89ef,8005,8000,False,0,5
8de0,d313,2532,2531,False,0,1
6081,00dc,1fbe,2578,False,-2,582
1174,8fc0,8005,8000,False,0,5
c332,3258,b9b5,b9b4,False,0,1
4157,3d3f,4301,4300,False,0,1
9920,8496,0003,0000,False,0,3
37a2,1eec,1a9b,1a9a,False,0,1
65fc,5444,7c00,7e61,False,0,-609
d3ad,68c1,fc00,808f,False,31,-143
4067,9afb,9faf,9fae,False,0,1
4e96,4d4a,605b,605a,False,0,1
9a08,105f,801a,8000,False,0,26
342f,2602,1e49,1e48,False,0,1
12e2,8d97,8005,8000,False,0,5
2f00,48da,3c3f,3c3e,False,0,1
ac28,a8e0,1911,1910,False,0,1
523d,dfcf,f617,f616,False,0,1
ca9f,e10a,702c,702b,False,0,1
3b6f,2c1f,2ba9,2ba8,False,0,1
46d1,bbef,c6c3,c6c2,False,0,1
7905,82a4,bea1,c02a,False,-1,631
bf60,0238,8417,85bb,False,0,-420
23a4,acc9,9492,9491,False,0,1
2ce5,ea7e,dbf2,dbf1,False,0,1
ca60,7252,fc00,8109,False,31,-265
df4a,25da,c955,c954,False,0,1
49ac,04ae,12a3,12a2,False,0,1
9b1b,3d6c,9cd1,9cd0,False,0,1
9ca7,a557,0636,0635,False,0,1
5de1,aaaa,cce6,cce5,False,0,1
148d,a867,8281,8102,False,0,383
98c0,9d54,00ca,0000,False,0,202
2a30,d3b2,c1f4,c1f3,False,0,1
0801,31d7,0176,0000,False,0,374
1f76,89cb,8016,8000,False,0,22
918a,2da8,83eb,83d5,False,0,22
42b3,06ed,0dcd,0dcc,False,0,1
1f95,41ca,257d,257c,False,0,1
448a,336f,3c38,3c37,False,0,1
9d95,2b8d,8d45,8d44,False,0,1
06a9,f39d,be57,be56,False,0,1
b230,1224,88c0,88bf,False,0,1
26ae,5e42,493a,4939,False,0,1
9198,93b2,000b,0000,False,0,11
aceb,1e62,8fd9,8fd8,False,0,1
badd,02f0,8285,8000,False,0,645
1d04,c581,a6e7,a6e6,False,0,1
bd52,385d,b9ce,b9cd,False,0,1
e6d4,3b26,e61a,e619,False,0,1
1ffe,f8ef,dcee,dced,False,0,1
6cf3,0126,2daf,325e,False,-1,-175
0065,a434,8002,8000,False,0,2
0d89,4395,153f,153e,False,0,1
8cbe,5d18,ae0a,ae09,False,0,1
3b36,2c30,2b8d,2b8c,False,0,1
1bd7,2b6f,0b49,0b48,False,0,1
ed98,0cc1,bea6,bea5,False,0,1
b15a,c548,3b11,3b10,False,0,1
23be,0be6,003d,0000,False,0,61
2ceb,e11a,d246,d245,False,0,1
4e5a,5b48,6dc8,6dc7,False,0,1
c073,e7b8,6c4b,6c4a,False,0,1
9292,94fa,0010,0000,False,0,16
5a74,6290,7c00,014b,False,31,-331
91aa,95a0,0010,0000,False,0,16
1bbb,7492,546b,546a,False,0,1
f6da,b28f,6d9e,6d9d,False,0,1
0e25,bf90,91cf,91ce,False,0,1
7b39,b03e,efa9,efa8,False,0,1
4489,ca1e,d2f0,d2ef,False,0,1
4280,de26,e4ff,e4fe,False,0,1
db95,2f09,ceab,ceaa,False,0,1
8af0,9458,0004,0000,False,0,4
95d4,79c6,d435,d434,False,0,1
9cf8,c1d5,233f,233e,False,0,1
1856,4e38,2abe,2abd,False,0,1
30ea,0767,0123,0000,False,0,291
d668,cdc5,689f,689e,False,0,1
d3cc,8603,1ddc,1ddb,False,0,1
9461,26a4,81d1,8000,False,0,465
5e60,21b2,448a,4489,False,0,1
bff4,2c10,b00a,b009,False,0,1
9eab,0811,800e,8000,False,0,14
9ec4,26bd,89b3,89b2,False,0,1
a838,efac,5c0c,5c0b,False,0,1
1694,2c03,0699,0698,False,0,1
94fd,898e,0003,0000,False,0,3
978c,044f,8002,8000,False,0,2
ba5a,3f9f,be0d,be0c,False,0,1
4efc,1201,253e,253d,False,0,1
703a,8fd6,c424,c423,False,0,1
8c50,2c5d,812d,8000,False,0,301
1485,2dbc,067b,067a,False,0,1
9a73,ab14,09b5,09b4,False,0,1
c9fe,35b0,c443,c442,False,0,1
0ce0,88e0,8001,8000,False,0,1
827c,1662,8001,8000,False,0,1
af81,9bd5,0f59,0f58,False,0,1
9f84,cbd0,2f57,2f56,False,0,1
9828,06aa,8003,8000,False,0,3
317a,f33f,e8f6,e8f5,False,0,1
a251,8c62,0037,0000,False,0,55
07af,5f53,2b09,2b08,False,0,1
9c08,f5fb,5607,5606,False,0,1
1486,5119,29c4,29c3,False,0,1
58dc,24d9,41e4,41e3,False,0,1
455d,acdc,b684,b683,False,0,1
d511,6256,fc00,fc03,False,0,-3
a17e,73b5,d94b,d94a,False,0,1
c766,56de,e25a,e259,False,0,1
4c9a,ef4c,fc00,8032,False,31,-50
9ac0,869d,0006,0000,False,0,6
1320,3601,0d59,0d58,False,0,1
2958,662e,5421,5420,False,0,1
962b,4266,9cef,9cee,False,0,1
3382,7af3,7286,7285,False,0,1
712a,144a,498a,4989,False,0,1
4780,7107,7c00,7cb6,False,0,-182
8648,3ed7,895f,895e,False,0,1
1908,c29d,a029,a028,False,0,1
3570,365c,3053,3052,False,0,1
9814,faf6,5719,5718,False,0,1
1a04,43d4,21e3,21e2,False,0,1
e79e,94be,4084,4083,False,0,1
03b8,97ed,8002,8000,False,0,2
a369,e9e7,5178,5177,False,0,1
8a5c,a944,0086,0000,False,0,134
2302,2e3e,1578,1577,False,0,1
b944,820a,0158,0000,False,0,344
4e82,ce80,e14a,e149,False,0,1
6bc0,3ccd,6ca7,6ca6,False,0,1
5e73,bbdd,de57,de56,False,0,1
cf52,863a,19b3,19b2,False,0,1
b7d8,9cd0,18b8,18b7,False,0,1
6655,cdf7,f8b9,f8b8,False,0,1
d478,4c65,e4e9,e4e8,False,0,1
2a9e,a366,921f,921e,False,0,1
0ad4,d81c,a704,a703,False,0,1
3af7,5787,568e,568d,False,0,1
8858,a074,0013,0000,False,0,19
39ab,531e,510b,510a,False,0,1
a74a,06b0,8031,8000,False,0,49
35bf,e614,e05e,e05d,False,0,1
9175,09a6,8002,8000,False,0,2
92f9,8d9c,0005,0000,False,0,5
a04b,6fcd,d430,d42f,False,0,1
18fe,8950,8007,8000,False,0,7
d56c,00ec,9500,9aab,False,-1,-427
6d30,a6b7,d85b,d85a,False,0,1
9adf,06d0,8006,8000,False,0,6
368b,ba8b,b55a,b559,False,0,1
a7df,1128,8145,8000,False,0,325
1fce,9bb7,81e2,8000,False,0,482
a4f2,b050,1955,1954,False,0,1
aee7,24c4,981d,981c,False,0,1
d473,dfdf,7861,7860,False,0,1
0c9d,979f,8009,8000,False,0,9
2484,c2ed,abd2,abd1,False,0,1
0e79,406f,132d,132c,False,0,1
5638,bd49,d81c,d81b,False,0,1
6730,430c,6e55,6e54,False,0,1
ebf7,a4b8,54b3,54b2,False,0,1
025c,2569,000d,0000,False,0,13
a850,d670,42f1,42f0,False,0,1
c056,1a2e,9eb3,9eb2,False,0,1
6394,0afc,329e,329d,False,0,1
6b38,cf5c,fc00,fea4,False,0,-676
48ca,42e0,501e,501d,False,0,1
93ea,6878,c06c,c06b,False,0,1
90e1,731c,c856,c855,False,0,1
f8d3,1755,d46c,d46b,False,0,1
c608,1842,a26c,a26b,False,0,1
a360,b876,201d,201c,False,0,1
c136,0c06,913e,913d,False,0,1
75c8,c341,fc00,fd3d,False,0,-317
e52c,c2aa,6c4f,6c4e,False,0,1
c4ae,60c6,e996,e995,False,0,1
2392,38d0,208e,208d,False,0,1
96d7,ef3f,4a32,4a31,False,0,1
51b4,1e90,34ae,34ad,False,0,1
83b0,1a68,8003,8000,False,0,3
1370,9cf0,8049,8000,False,0,73
d5d4,2660,c0a5,c0a4,False,0,1
8180,4d3b,8fd8,9331,False,-1,167
3520,6e0d,67c1,67c0,False,0,1
21f8,9207,8090,8000,False,0,144
2fe0,2202,15ea,15e9,False,0,1
0633,3728,02c6,0000,False,0,710
cdbf,c862,5a4c,5a4b,False,0,1
fbc2,a7e8,67ab,67aa,False,0,1
dc01,2a82,ca84,ca83,False,0,1
94c0,95f8,001c,0000,False,0,28
1c16,8add,800e,8000,False,0,14
3f8e,14cb,1887,1886,False,0,1
d31b,a497,3c14,3c13,False,0,1
d3e7,202b,b81e,b81d,False,0,1
96e8,4a84,a5a0,a59f,False,0,1
8f12,9550,0009,0000,False,0,9
6d71,231d,54d7,54d6,False,0,1
2762,8200,800f,8000,False,0,15
9f5c,9050,003f,0000,False,0,63
aaf0,8392,0032,0000,False,0,50
1c56,590c,3979,3978,False,0,1
f20c,8b48,4181,4180,False,0,1
134d,9f04,8066,8000,False,0,102
2e05,9ab6,8d0d,8d0c,False,0,1
a578,07b9,802a,8000,False,0,42
86b9,1ee3,800c,8000,False,0,12
9ecd,deba,41b8,41b7,False,0,1
ca29,96ef,2557,2556,False,0,1
6547,2edb,5886,5885,False,0,1
c275,b2aa,3961,3960,False,0,1
8c00,a85c,008c,0000,False,0,140
937c,4b37,a2c0,a2bf,False,0,1
061b,780b,422c,422b,False,0,1
c1f6,04ad,8af8,8af7,False,0,1
96a8,271c,82f5,8000,False,0,757
0006,5073,00d6,1479,False,-5,93
2abc,eee6,ddcf,ddce,False,0,1
6a1b,36e2,6541,6540,False,0,1
e312,8698,2dd4,2dd3,False,0,1
4442,73d6,7c00,7c2b,False,0,-43
f1b5,4870,fc00,fe54,False,0,-596
6c22,0fb5,3ff7,3ff6,False,0,1
3d80,1ed7,20b4,20b3,False,0,1
0d2f,21c3,003c,0000,False,0,60
b21a,4d10,c3b9,c3b8,False,0,1
2b0c,0906,008e,0000,False,0,142
1cf9,92f2,8045,8000,False,0,69
dfc2,3260,d62f,d62e,False,0,1
69da,1ded,4c56,4c55,False,0,1
ad93,8c35,0177,0000,False,0,375
2646,6b50,55bc,55bb,False,0,1
47f5,d39c,df92,df91,False,0,1
14fc,a228,80f5,8000,False,0,245
d4e3,cc3d,652e,652d,False,0,1
af21,3dae,b110,b10f,False,0,1
6944,4ff0,7c00,7d39,False,0,-313
ea63,c74a,75d2,75d1,False,0,1
ac30,b191,21d4,21d3,False,0,1
4757,09f0,1573,1572,False,0,1
a350,c93e,30cb,30ca,False,0,1
254f,9164,80e5,8000,False,0,229
17b2,89e0,8006,8000,False,0,6
e770,20bd,cc68,cc67,False,0,1
820e,1842,8001,8000,False,0,1
9dc1,8370,0005,0000,False,0,5
d55b,13a9,ad21,ad20,False,0,1
15c3,1c60,0065,0000,False,0,101
ef8b,0608,b9b0,b9af,False,0,1
42f0,5d5e,64a8,64a7,False,0,1
0d41,5e8f,304f,304e,False,0,1
ec84,04c8,b566,b565,False,0,1
47ca,5a97,666b,666a,False,0,1
aaa4,5e89,cd6d,cd6c,False,0,1
a79b,ee23,59d6,59d5,False,0,1
0f74,5791,2b0d,2b0c,False,0,1
f386,a79f,5f2b,5f2a,False,0,1
1478,2d42,05e0,05df,False,0,1
8414,27b0,801f,8000,False,0,31
d434,e374,7bd5,7bd4,False,0,1
daa8,29e5,c8e8,c8e7,False,0,1
8bb0,d7bc,276f,276e,False,0,1
3c10,0ef9,0f15,0f14,False,0,1
5a60,c826,e69d,e69c,False,0,1
0487,9d19,8006,8000,False,0,6
9b0a,5181,b0d8,b0d7,False,0,1
3e58,8cbd,8f84,8f83,False,0,1
c462,cdf4,5686,5685,False,0,1
9de8,510e,b377,b376,False,0,1
08ce,0cbe,0001,0000,False,0,1
2b0c,abf8,9b05,9b04,False,0,1
f1a6,4862,fc00,fe30,False,0,-560
5d20,422e,63eb,63ea,False,0,1
d75e,b2ba,4e32,4e31,False,0,1
1f7c,4d2b,30d6,30d5,False,0,1
1546,8a9b,8004,8000,False,0,4
d126,e785,7c00,7cd6,False,0,-214
bad7,61bd,e0e8,e0e7,False,0,1
abc0,9509,04e1,04e0,False,0,1
32d9,3b37,322d,322c,False,0,1
a0f1,426f,a7f3,a7f2,False,0,1
482f,2738,338d,338c,False,0,1
342f,3583,2dc4,2dc3,False,0,1
9352,9e57,005d,0000,False,0,93
2715,9ef6,8a2a,8a29,False,0,1
9fea,0894,8012,8000,False,0,18
cc44,ecd5,7c00,7d27,False,0,-295
87a2,131d,8002,8000,False,0,2
296b,5a04,4813,4812,False,0,1
8c1e,59b0,a9db,a9da,False,0,1
0cd5,1a4f,000f,0000,False,0,15
84e3,95d5,0002,0000,False,0,2
4167,54e1,5a97,5a96,False,0,1
8c8a,5a39,ab10,ab0f,False,0,1
afa8,31bf,a580,a57f,False,0,1
cb0f,e997,78ef,78ee,False,0,1
911d,97d3,0014,0000,False,0,20
e62c,c24c,6cdc,6cdb,False,0,1
9538,2498,8180,8000,False,0,384
2160,b32c,98d2,98d1,False,0,1
68e6,a6f2,d441,d440,False,0,1
1fa8,0ba4,001d,0000,False,0,29
5f60,88da,ac79,ac78,False,0,1
bd68,5632,d830,d82f,False,0,1
4fa0,439d,5742,5741,False,0,1
28ec,9ce0,8a00,89ff,False,0,1
2d70,8394,804e,8000,False,0,78
1726,b836,9387,9386,False,0,1
9259,f9fa,50be,50bd,False,0,1
4de4,28a2,3ad3,3ad2,False,0,1
347f,9ebc,9792,9791,False,0,1
0ac8,8e50,8001,8000,False,0,1
0cc4,6d81,3e8f,3e8e,False,0,1
70ee,a7e6,dcde,dcdd,False,0,1
59ae,990c,b72b,b72a,False,0,1
70e4,81b4,b42a,b6f9,False,0,-719
80a4,f306,3080,3812,False,-2,110
1262,239e,00c2,0000,False,0,194
1535,1d0f,0069,0000,False,0,105
3338,0442,00f6,0000,False,0,246
8060,bee2,00a5,0387,False,0,-738
0fea,0a55,0002,0000,False,0,2
2c35,fa77,eacd,eacc,False,0,1
56b5,a058,bb49,bb48,False,0,1
1df8,d147,b3e0,b3df,False,0,1
be36,17a7,99f1,99f0,False,0,1
a01f,84dc,000a,0000,False,0,10
3aee,8d59,8ca2,8ca1,False,0,1
9e12,bde1,2076,2075,False,0,1
54c2,9608,af2d,af2c,False,0,1
e180,2c8a,d23e,d23d,False,0,1
231e,8364,800c,8000,False,0,12
d19b,1b28,b104,b103,False,0,1
56f6,10b9,2c1c,2c1b,False,0,1
6f25,4b92,7c00,7ec2,False,0,-706
4906,3a02,478c,478b,False,0,1
d389,cb24,62ba,62b9,False,0,1
c389,9134,18e7,18e6,False,0,1
0a45,22b4,002a,0000,False,0,42
1078,e7d1,bc5e,bc5d,False,0,1
b438,2047,9883,9882,False,0,1
2f90,67f1,5b82,5b81,False,0,1
a494,55e3,bebd,bebc,False,0,1
a278,c23c,290b,290a,False,0,1
153f,1ae6,0048,0000,False,0,72
9f48,2b0e,8e6c,8e6b,False,0,1
0f38,d858,abd7,abd6,False,0,1
